name,category,rating,review,city,lat,lng
"Charlie beach","tourist attraction",4.4,"","kozhikode",11.2358314,75.77591600000001
"Empire Tourism & Water Sports","tourist attraction",5,"","kozhikode",11.2576094,75.76945900000001
"Freedom Square Kozhikode","tourist attraction",4.5,"","kozhikode",11.2581394,75.7690442
"Birds park calicut","tourist attraction",4.6,"","kozhikode",11.2592057,75.7692651
"Eroth Water Adventure Sports","tourist attraction",4.8,"","kozhikode",11.2589524,75.7689425
"Kozhikode Beach view point","tourist attraction",4.5,"","kozhikode",11.2586514,75.768554
"Stone Corner, Calicut Beach","tourist attraction",4.3,"","kozhikode",11.2584626,75.7683864
"ബീച്ച് ഇരിപ്പിടം","tourist attraction",4.5,"","kozhikode",11.2592271,75.76870939999999
"കടൽ പാലം Debris of Sea bridge","tourist attraction",4.6,"","kozhikode",11.2584149,75.76755519999999
"Canal View Point ( കനാൽ വ്യൂ പോയിന്റ് )","tourist attraction",3.5,"","kozhikode",11.2651192,75.79499419999999
"Sree Parthasarathi Temple","hindu temple",4.6,"","kozhikode",11.249583,75.80551
"Bosss mukku","tourist attraction",0,"","kozhikode",11.2287025,75.7907431
"SAROVARAM BIOPARK ENTRY GATE","tourist attraction",3.8,"","kozhikode",11.2689993,75.7910564
"Azheekal View Point","tourist attraction",4.4,"","kozhikode",11.2273561,75.7783183
"MIYAVAKI FOREST","tourist attraction",3.5,"","kozhikode",11.2694159,75.7925296
"Calicut cliff","tourist attraction",5,"","kozhikode",11.263382,75.76655
"Nadhi naagar view point","tourist attraction",4.8,"","kozhikode",11.2259032,75.7785815
"Sun Set View Point","tourist attraction",4.4,"","kozhikode",11.262404,75.7635274
"PickupTrails - Best Travels & Tours | Kerala DMC","travel agency",5,"","kozhikode",11.2718489,75.7753676
"Rock Pot Point","tourist attraction",4.2,"","kozhikode",11.2644504,75.7614311
"Open Sky Beach","tourist attraction",5,"","kozhikode",11.2217125,75.7812969
"Vellayil view point","tourist attraction",4,"","kozhikode",11.2660154,75.7615709
"KOTTOOLI ISLAND","tourist attraction",5,"","kozhikode",11.2746232,75.7963243
"Kappakkal Beach","tourist attraction",4.2,"","kozhikode",11.2177119,75.7822856
"Koyavalappu Juma Masjid (MASJID SSUHADA')","mosque",4,"","kozhikode",11.2123183,75.7855032
"Thiruvachira Sree Krishna Temple","hindu temple",4.6,"","kozhikode",11.21186,75.798165
"Marad Beach","tourist attraction",4.4,"","kozhikode",11.1986943,75.7897418
"Vellayil Beach","tourist attraction",4.3,"","kozhikode",11.2703125,75.7646893
"Pariyan Jaisolinte Andimukk","tourist attraction",5,"","kozhikode",11.1987623,75.8082956
"Travel tales calicut","travel agency",5,"","kozhikode",11.2181159,75.8324863
"Palakurumba Hill Top","tourist attraction",4,"","kozhikode",11.2214958,75.83663489999999
"Cheryakkatte cliff view point","tourist attraction",3,"","kozhikode",11.2221654,75.83693219999999
"Palazhi Mountain View Point","tourist attraction",4.2,"","kozhikode",11.2432875,75.8389531
"Komala kunn view point","tourist attraction",3.8,"","kozhikode",11.2453125,75.8382031
"Team Island Houseboat","tourist attraction",4.2,"","kozhikode",11.2069068,75.83654659999999
"Kunnumpuram view point","tourist attraction",5,"","kozhikode",11.224887,75.8465215
"Thoppayil Beach Calicut","tourist attraction",4.2,"","kozhikode",11.274729,75.76272519999999
"Kamburam Sree Kurumba Bhagavathi Temple","hindu temple",4.7,"","kozhikode",11.2774074,75.7652718
"Konad Beach","tourist attraction",4.4,"","kozhikode",11.2793517,75.7621422
"Lands end calicut","tourist attraction",0,"","kozhikode",11.2802385,75.7610472
"Friendly Dog","tourist attraction",0,"","kozhikode",11.2808136,75.770273
"Bilathikulam Shiva Temple Pond","tourist attraction",4.9,"","kozhikode",11.281141,75.77444779999999
"Sana Destino PVT ltd - Tours And Travels","travel agency",4.8,"","kozhikode",11.2699518,75.82719569999999
"Varakkal Sri Durga Devi Temple","hindu temple",4.6,"","kozhikode",11.2897551,75.7621407
"Varakkal Beach","tourist attraction",4.2,"","kozhikode",11.2896032,75.7578992
"Pazhassi Raja Archaeological Museum","tourist attraction",4.3,"","kozhikode",11.2925947,75.7781443
"Sree Pisharikavu Temple Edakkad","hindu temple",4.7,"","kozhikode",11.2973924,75.7759438
"Koya road beach","tourist attraction",4.1,"","kozhikode",11.2987618,75.7540336
"Paroppadi Lake Project","tourist attraction",3.8,"","kozhikode",11.2935289,75.8106966
"Calicut","tourist attraction",0,"","kozhikode",11.2917505,75.823134
"Krishnankadavu","tourist attraction",4.1,"","kozhikode",11.3026462,75.8150345
"പഞ്ചാര കുന്ന്","tourist attraction",3.4,"","kozhikode",11.2823352,75.8374777
"Dhyanasankalpam","art gallery",5,"","kozhikode",11.2351987,75.8088033
"KIRTADS","museum",4,"","kozhikode",11.2730746,75.8174332
"Karani Veed Museum","museum",4.9,"","kozhikode",11.2427359,75.7776521
"90'S Kugramam Antique Store","museum",5,"","kozhikode",11.2478748,75.77333519999999
"Uroob Museum, Kozhikode","museum",4,"","kozhikode",11.2521304,75.7713563
"International Cooperative Museum","museum",4.5,"","kozhikode",11.2586919,75.79259540000001
"E. Moidu Moulavi Memorial Museum","museum",3.5,"","kozhikode",11.2576264,75.7718482
"Brahma Kumaris Kozhikode Ashokapuram","museum",4.2,"","kozhikode",11.2651929,75.78678780000001
"East Hill Museum Complex","museum",4.4,"","kozhikode",11.2928066,75.7780873
"Deepanjali Lamp Museum","museum",4.6,"","kozhikode",11.3026127,75.7620128
"SK Pottekad Park, Puthiyara","park",3.9,"","kozhikode",11.2550905,75.7961925
"Mananchira Ground","park",4.4,"","kozhikode",11.2537107,75.7813468
"Noushad Park","park",2.2,"","kozhikode",11.2481262,75.7859471
"Ganapathi Park","park",0,"","kozhikode",11.2466987,75.7859278
"Mananchira Square","park",4.4,"","kozhikode",11.2535203,75.78194429999999
"Railoram Childrens Park","park",3.8,"","kozhikode",11.2439183,75.78002719999999
"Mananchira Park","park",4.4,"","kozhikode",11.2543852,75.7808433
"Mananchira Freshwater Pond","park",4.7,"","kozhikode",11.2546992,75.7801016
"Ansari Park","park",4.4,"","kozhikode",11.2554377,75.7796272
"Rotary Corner","park",1,"","kozhikode",11.255409,75.7906776
"Race beach","park",0,"","kozhikode",11.2587531,75.78041
"Nee bus stand calicut","park",4,"","kozhikode",11.2587531,75.78041
"Sarovarom Biopark","park",0,"","kozhikode",11.2587531,75.78041
"Devi temple","park",0,"","kozhikode",11.2587531,75.78041
"Kundungal Park","park",3.8,"","kozhikode",11.2374526,75.7838222
"Gandhi Park","park",3.8,"","kozhikode",11.2583452,75.7763612
"Kozhikode South Beach","park",4.8,"","kozhikode",11.25123,75.77147599999999
"Ila Gardens","park",3.5,"","kozhikode",11.2521241,75.7713697
"Kozhikode Beach and park","park",4.6,"","kozhikode",11.252935,75.77074
"Easwaramangalam Link Road","park",0,"","kozhikode",11.2409321,75.7967585
"Kanoli Park","park",4,"","kozhikode",11.2577723,75.7717363
"BST junction","park",0,"","kozhikode",11.2339349,75.7862787
"MCC Eco park","park",3,"","kozhikode",11.2643636,75.77808759999999
"Crescent view point of Indian Subcontinent","park",0,"","kozhikode",11.2584705,75.7693934
"Pentium garden","park",4.3,"","kozhikode",11.2655512,75.7891396
"Lions Park","park",2.5,"","kozhikode",11.260694,75.7684903
"Lions Children Park","park",3.6,"","kozhikode",11.260791,75.7683844
"Neelichira","park",4.5,"","kozhikode",11.2313169,75.7925946
"Jawahar Park","park",4.1,"","kozhikode",11.2697211,75.7832612
"Photography","zoo",0,"","kozhikode",11.2564576,75.8040022
"Open Gym","park",4,"","kozhikode",11.268742,75.79120700000001
"Nadakkavu park","park",5,"","kozhikode",11.2690773,75.77661979999999
"College Gallery","park",0,"","kozhikode",11.2710107,75.78809129999999
"Children's Play Area","park",3.3,"","kozhikode",11.2702487,75.791614
"Thamara","park",0,"","kozhikode",11.2419983,75.8079183
"Madurai Vilas Hotel","cafe",3.8,"","kozhikode",11.2299124,75.80190689999999
"Mango Park","park",4.3,"","kozhikode",11.2477927,75.810478
"Kalipoika Wetlands","park",3.6,"","kozhikode",11.2729788,75.79404370000002
"Bichu new plot","park",0,"","kozhikode",11.2224573,75.78656529999999
"V K KRISHNA MENON SMRITHI VANAM","park",4.2,"","kozhikode",11.248592,75.811492
"Shasthri nagar park","park",4.2,"","kozhikode",11.2760242,75.7826899
"Mangrove Forests, Kozhikode","park",4.1,"","kozhikode",11.2746555,75.7945575
"Children Traffic Park","park",2.9,"","kozhikode",11.2759754,75.77256539999999
"Bilathikulam Park","park",3.5,"","kozhikode",11.2776691,75.77576359999999
"A S Nair Memorial Park","park",3,"","kozhikode",11.277873,75.77613140000001
"Malabar Organics","park",0,"","kozhikode",11.2788748,75.7855524
"P. V. GARDENS","park",5,"","kozhikode",11.2774433,75.7741267
"Tapovanam Geriatric Park","park",3.9,"","kozhikode",11.2782124,75.77358679999999
"സ്നേഹ ദീപം","park",0,"","kozhikode",11.2235259,75.8055413
"SIVASANKARAN Park","park",0,"","kozhikode",11.2840476,75.7861547
"Noonhi","park",0,"","kozhikode",11.2308442,75.8148753
"Noonhi Park","park",2.5,"","kozhikode",11.2378472,75.818484
"Methottuthazham Park","park",4,"","kozhikode",11.252525,75.8203575
"Nellikkode Park","park",3.8,"","kozhikode",11.2618646,75.8199693
"MJC corner GECK","park",5,"","kozhikode",11.2853851,75.7707977
"Sri Vagbhatananda Guru Park","park",3.7,"","kozhikode",11.2877469,75.7851183
"Bus parking","park",0,"","kozhikode",11.2855075,75.7699907
"Sanjeevani Vanam - Arts College","park",4.3,"","kozhikode",11.2127906,75.7997558
"Mundapadam","park",4.2,"","kozhikode",11.2126906,75.8113185
"NALLALAM AMENITIES PARK","park",1,"","kozhikode",11.2059902,75.8111224
"Leaf village","park",0,"","kozhikode",11.2034102,75.8097662
"Shappi kuru veedu","park",5,"","kozhikode",11.2218952,75.8213182
"തണലിടം","park",0,"","kozhikode",11.1960358,75.80318
"SPORTS GROUND","park",0,"","kozhikode",11.193229,75.7976174
"Mullaveettil Abdurahiman Park","park",4,"","kozhikode",11.2068842,75.8214536
"Mamiyil Pond","park",4.2,"","kozhikode",11.225736,75.82834799999999
"Bryophytes house","park",0,"","kozhikode",11.2414632,75.82756429999999
"sirajshana home","park",0,"","kozhikode",11.2239991,75.83366099999999
"Kallingal house mg nagar mathara","park",0,"","kozhikode",11.2367245,75.83652219999999
"ബാസി കെടന്നാമല","park",0,"","kozhikode",11.2443679,75.8366379
"Sbkm enterprises","park",0,"","kozhikode",11.2037459,75.83069929999999
"MINI PARK OF PARAPPURAM","park",5,"","kozhikode",11.2659738,75.8247074
"സ്നേഹാരാമം","park",0,"","kozhikode",11.1857053,75.8054196
"Mambuzhakkatt Vayojana Park","park",0,"","kozhikode",11.2207088,75.84780789999999
"MECH CORNER","park",4.7,"","kozhikode",11.2856452,75.7700832
"GECK PENTAGON","park",5,"","kozhikode",11.2857603,75.7699126
"chem cornerr","park",5,"","kozhikode",11.2863288,75.770102
"Miyawaki forest","park",5,"","kozhikode",11.2885675,75.7591509
"Garudan kulam garden","park",5,"","kozhikode",11.2891337,75.7662745
"Bhatt Park","park",4.5,"","kozhikode",11.2902812,75.7582452
"Theeram Bliss Park","park",4.2,"","kozhikode",11.29083,75.758506
"Bhatt Road Beach","park",4.3,"","kozhikode",11.2907559,75.7572804
"Westhill beach","park",4.3,"","kozhikode",11.2912373,75.7569203
"Chevayur Park","park",3.7,"","kozhikode",11.2688644,75.8250943
"কোন্নগর পেয়ারা বাগান","park",0,"","kozhikode",11.2785457,75.8121268
"Thanal | Stone benchs Devagiri College","park",4.3,"","kozhikode",11.2659008,75.83620069999999
"Play station,kids","park",4.3,"","kozhikode",11.2924791,75.7779005
"Sitting Area","park",4.3,"","kozhikode",11.2926629,75.7777486
"Butterfly Garden, East Hill Krishna Menon Museum","park",3.9,"","kozhikode",11.2931367,75.77800669999999
"Park","park",0,"","kozhikode",11.2886096,75.784657
"KARUVISSERI P KUTTIKRISHNAN NAIR PARK","park",4,"","kozhikode",11.2968956,75.78372019999999
"Malaparamba Park","park",3.5,"","kozhikode",11.2872067,75.80190859999999
"jeevanam farmers club","park",3.3,"","kozhikode",11.297112,75.789425
"Thadambattuthazham Gandhi Park","park",0,"","kozhikode",11.2971595,75.79278649999999
"Mahathma gandhi janmashadapthi park","park",3.5,"","kozhikode",11.2971623,75.7927868
"Paroppadi Wetland","park",4.6,"","kozhikode",11.2944811,75.8109316
"SM Park GLCK","park",0,"","kozhikode",11.2940938,75.81994619999999
"Small recreation park","park",4,"","kozhikode",11.2805772,75.832342
"JOSEPHPRAKASH","park",0,"","kozhikode",11.2920667,75.8257955
"KEY CEE","park",0,"","kozhikode",11.27001,75.8372524
"Kozhikode","locality",0,"","kozhikode",11.2488425,75.78392099999999
"Keys Select By Lemon Tree Hotels, Malabar Gate, Kozhikode","lodging",3.8,"","kozhikode",11.2525105,75.78688989999999
"Hotel King Fort","lodging",3.9,"","kozhikode",11.24531,75.78469489999999
"Royal Kington","lodging",3.5,"","kozhikode",11.2547658,75.7904899
"Beach Heritage Inn, 4 Star Hotel","lodging",4.1,"","kozhikode",11.2524309,75.7711558
"Kovilakam Residency Pvt Ltd","lodging",4.7,"","kozhikode",11.244861,75.7992898
"The Gateway Hotel Calicut","bar",4.2,"","kozhikode",11.2589591,75.77355310000002
"Nexstay Asma Tower","lodging",4,"","kozhikode",11.2590203,75.7887835
"Corporation Bank ATM","atm",4,"","kozhikode",11.2513123,75.77593650000001
"Bharathiar University Calicut","point of interest",4.3,"","kozhikode",11.2572255,75.7917064
"IDBI Bank","bank",2.5,"","kozhikode",11.2609409,75.7793859
"Manuelsons Malabar Palace","lodging",4.1,"","kozhikode",11.2528473,75.7835497
"AL AKBAR TRAVELS","travel agency",3.7,"","kozhikode",11.2555939,75.78716399999999
"Emarald Hotel","lodging",3.9,"","kozhikode",11.2594726,75.78921679999999
"Topmost","clothing store",2.9,"","kozhikode",11.2507315,75.78165090000002
"ILine RESIDENCY","lodging",3.5,"","kozhikode",11.2435903,75.7994228
"In 2 future .Education","point of interest",3.8,"","kozhikode",11.2614645,75.7929728
"iZone","electronics store",4.6,"","kozhikode",11.258211,75.7800769
"Calicut Properties","point of interest",3.7,"","kozhikode",11.2586353,75.7879049
"Simandhar Nagar","point of interest",5,"","kozhikode",11.2479966,75.77857139999999
"Aswini Diagnostic Services","health",4.8,"","kozhikode",11.2518062,75.78796200000001
"Hotel Sasthapuri","lodging",3.9,"","kozhikode",11.2501025,75.7861373
"Andhra Bank","bank",3.7,"","kozhikode",11.2472625,75.78473439999999
"Otwo Designs","point of interest",4.6,"","kozhikode",11.2473347,75.78476119999999
"Lens and Frames Opticians","health",4.9,"","kozhikode",11.246571,75.784269
"Calicut Press Club","night club",4.3,"","kozhikode",11.2531145,75.78248649999999
"ACR and Company, Chartered Accountants","accounting",4.9,"","kozhikode",11.2447108,75.7832944
"DEVATHA DENTAL, KERALA","health",5,"","kozhikode",11.247691,75.7855952
"SUN PROPMART","real estate agency",0,"","kozhikode",11.2474629,75.78411299999999
"Aakash Institute, Kozhikode","point of interest",4.1,"","kozhikode",11.2524865,75.7808039
"Hanuman Kovil Temple","hindu temple",4.5,"","kozhikode",11.2504647,75.7815136
"HOTEL ALAKAPURI KOZHIKODE","lodging",4,"","kozhikode",11.2504081,75.78627709999999
"SPOT ON 63755 Kerala Bhavan","lodging",3.1,"","kozhikode",11.2514,75.783502
"Mayflower Restaurant & Catering","restaurant",4,"","kozhikode",11.2469785,75.78586709999999
"KSFE KOZHIKODE EVENING","bank",1.8,"","kozhikode",11.24663,75.78249799999999
"SBI ATM","atm",3,"","kozhikode",11.246743,75.78295899999999
"RANK (WITCO)","home goods store",3.9,"","kozhikode",11.2500867,75.7816835
"A1 Travels","travel agency",3.4,"","kozhikode",11.2510089,75.78699
"SKSSF State Committee Office","point of interest",4.8,"","kozhikode",11.2461196,75.78206829999999
"Acceptus Business Solutions","lawyer",4.7,"","kozhikode",11.2454524,75.7866475
"CIIT Distance & Online Education","point of interest",4.6,"","kozhikode",11.2595532,75.7900793
"Punna Residency","lodging",5,"","kozhikode",11.2587351,75.7804091
"Galaxy Builders","general contractor",4.4,"","kozhikode",11.2583016,75.7704403
"Hue Designers and Stitch Crafts Calicut.","clothing store",2.9,"","kozhikode",11.2567389,75.7754114
"Dr. O V Vasudevan","doctor",4.7,"","kozhikode",11.2444212,75.7899322
"Govt Model HSS","school",0,"","kozhikode",11.2550427,75.7787429
"IPH BOOKS Calicut","book store",4.6,"","kozhikode",11.256972,75.786728
"Saraswathi Musical & Sports","point of interest",4,"","kozhikode",11.2560098,75.7864639
"Apexion Dental Products & Services","point of interest",4.7,"","kozhikode",11.2431354,75.7847942
"KK Thampan & Co., Chartered Accountants","accounting",4.9,"","kozhikode",11.2440946,75.7918713
"Silky Boutique","clothing store",4,"","kozhikode",11.2585054,75.7855666
"Shah Agencies Bharat Petroleum","gas station",3.8,"","kozhikode",11.2516483,75.7765359
"Taj Agencies","roofing contractor",4.1,"","kozhikode",11.2489585,75.7784156
"Netmagics","point of interest",4.7,"","kozhikode",11.242839,75.790913
"Su Square Projects And Infrastructure Private Limited","general contractor",4.2,"","kozhikode",11.2434848,75.7855695
"Dento Care Dental Clinics","point of interest",4.8,"","kozhikode",11.2414642,75.7863617
"Streamline Consortium","point of interest",4.4,"","kozhikode",11.2475319,75.7918846
"Ganga Tours And Travels","travel agency",3.7,"","kozhikode",11.258154,75.784128
"Nithyanada Ayurvedic Hospital","point of interest",4.5,"","kozhikode",11.255268,75.780773
"Safeway- Paint Dealers In Kozhikode Asian Paints Dealer Calicut","home goods store",3.9,"","kozhikode",11.2497779,75.77894959999999
"CIESCO ITI","university",4.1,"","kozhikode",11.2370949,75.7774366
"MM Vocational HSS Parappil","secondary school",0,"","kozhikode",11.2393491,75.77683379999999
"Ediyanam veedu","general contractor",4,"","kozhikode",11.2394892,75.77703009999999
"IndianOil","gas station",3.5,"","kozhikode",11.242536,75.773743
"Kuniyil Niranj's home","point of interest",0,"","kozhikode",11.2355449,75.7759995
"Cycle Track","parking",4,"","kozhikode",11.2330046,75.77726109999999
"Stick spot","cafe",5,"","kozhikode",11.233617,75.777059
"Good Vibes","point of interest",5,"","kozhikode",11.234977,75.77648599999999
"Cycling track","gym",4.3,"","kozhikode",11.2361721,75.77580499999999
"Umiz kitchen","restaurant",3.6,"","kozhikode",11.2345942,75.7767217
"Open Gym Calisthenics","gym",4.3,"","kozhikode",11.2364118,75.7757048
"Makkani","restaurant",3.8,"","kozhikode",11.2352651,75.7764116
"Nainamvalappu Kothi Beach","point of interest",4.3,"","kozhikode",11.2310416,75.7778475
"Momo Mafia","restaurant",3,"","kozhikode",11.2351867,75.7764668
"Tea tapri","cafe",0,"","kozhikode",11.2351546,75.77648479999999
"കൂന്തൽ നിറച്ചത് കട, Stuffed Squid fry shop","meal takeaway",3.6,"","kozhikode",11.2348771,75.7766382
"Boho Tea Cafe","point of interest",4.5,"","kozhikode",11.2352942,75.7764289
"Chaayakkada","cafe",0,"","kozhikode",11.2349687,75.7766074
"Tasty Fries","bakery",4,"","kozhikode",11.2350507,75.776574
"Soft and tops","point of interest",4.8,"","kozhikode",11.2351175,75.7765419
"Aminabi Funeral Service Centre (AFSC)","funeral home",0,"","kozhikode",11.2342828,75.7769631
"Paa Yes Yum","point of interest",5,"","kozhikode",11.2356425,75.77630189999999
"Sign Laban Mughadar Beach","point of interest",4.2,"","kozhikode",11.2357429,75.7762498
"Skin On Fries","cafe",4.7,"","kozhikode",11.2358011,75.7762236
"The Pomme's Patch","restaurant",4.2,"","kozhikode",11.2360801,75.77614299999999
"Sea king house","point of interest",0,"","kozhikode",11.2358225,75.7763016
"Panipurikkari","point of interest",4.8,"","kozhikode",11.2363561,75.7760293
"KOBA The bubble tea","point of interest",4.8,"","kozhikode",11.2363408,75.7760428
"🐔Chickizz","point of interest",0,"","kozhikode",11.231725,75.77797699999999
"DAHBAN Kitchens","restaurant",3.9,"","kozhikode",11.2366801,75.7758862
"Ayisha Biriyani Centre","restaurant",3.8,"","kozhikode",11.2364772,75.7760303
"MOBOI","restaurant",4.1,"","kozhikode",11.2365813,75.7759738
"Dilli Kabab | Kozhikode","restaurant",4.5,"","kozhikode",11.2365847,75.7760141
"Dahban kitchens Mugdar beech","point of interest",0,"","kozhikode",11.2367032,75.7759372
"Muhammed AbduSalam Koya Thoduka","cafe",1,"","kozhikode",11.2342868,75.77729939999999
"Kannamparambu Cemetery","cemetery",4.9,"","kozhikode",11.2342868,75.77729939999999
"Arabi's Thattukada","restaurant",4.8,"","kozhikode",11.2372778,75.775641
"Azheekal pulimoodu","point of interest",4.3,"","kozhikode",11.2274898,75.7784186
"Cuppa","food",5,"","kozhikode",11.2374592,75.7756149
"M.S.S. HEALTH CENTRE","point of interest",3.5,"","kozhikode",11.2375133,75.7755959
"Thwayyib Restaurant","restaurant",3.9,"","kozhikode",11.2376851,75.7754771
"eatya.","restaurant",3.8,"","kozhikode",11.2377887,75.7754087
"Muktar Mahal","point of interest",0,"","kozhikode",11.2370967,75.77594669999999
"ChargeMOD Charging Station","point of interest",0,"","kozhikode",11.2380445,75.7753026
"Mohammad Ali Ground","point of interest",4.2,"","kozhikode",11.2388236,75.7747025
"Fathoush","restaurant",4,"","kozhikode",11.2380524,75.7754339
"Moideen's Makkani, Mugadar","restaurant",4.2,"","kozhikode",11.2380625,75.7754375
"HASSAN KOYA","food",5,"","kozhikode",11.2322489,75.778391
"Harisakkiri villa","point of interest",0,"","kozhikode",11.2312159,75.7786259
"Muhammadali Beach Kozhikode","point of interest",0,"","kozhikode",11.2388403,75.77480489999999
"Sv house","point of interest",0,"","kozhikode",11.2316875,75.7785612
"Aqmal Food Products","point of interest",0,"","kozhikode",11.2384375,75.775212
"Kannam Parambu Masjid","mosque",4.6,"","kozhikode",11.2342726,75.7778214
"New Street 27 Restaurant","restaurant",3.8,"","kozhikode",11.2385654,75.7751372
"Chakkappai Stores","bicycle store",3.4,"","kozhikode",11.2342176,75.7904107
"Ontash India Private Limited","point of interest",4.1,"","kozhikode",11.2273601,75.7912717
"Central Public Works Department Guest House","local government office",4.2,"","kozhikode",11.2374727,75.7914578
"Panniyankara Service Co-operative Bank","bank",3.5,"","kozhikode",11.2295769,75.7906601
"SBI Branch Kallai Road Calicut","bank",4.1,"","kozhikode",11.235062,75.7888624
"Specialty Dentistry","health",5,"","kozhikode",11.2219168,75.7929796
"SyndicateBank Kozhikode Panniankara Branch","bank",3.3,"","kozhikode",11.2264875,75.7915362
"Mangala Medicals","pharmacy",4.5,"","kozhikode",11.238716,75.798002
"SBI ATM","atm",4,"","kozhikode",11.2283583,75.78488089999999
"Chandrika Metals","furniture store",3.8,"","kozhikode",11.2256785,75.7853018
"DEFINE TECH","roofing contractor",5,"","kozhikode",11.2247243,75.78564159999999
"Awh Physio Therapy Centre","health",3.3,"","kozhikode",11.2340664,75.7853943
"Ozone Establishment","shopping mall",4.5,"","kozhikode",11.2350151,75.7825625
"VIRON WATER PURIFIER","point of interest",4.9,"","kozhikode",11.2313577,75.7899578
"KENZA TMT Steel Bars (Corporate Office)","point of interest",4.7,"","kozhikode",11.2315394,75.7899247
"Foxfennecs Technologies LLP","point of interest",4.8,"","kozhikode",11.2298294,75.7906445
"Kerala Vyapari Vyavasayi Ekopana Samiti Vyapra Bhavan","accounting",4.5,"","kozhikode",11.2313741,75.7902628
"Muslim League Office","point of interest",3,"","kozhikode",11.2227123,75.7868155
"Mukhasree Beauty Care Centre","beauty salon",4.3,"","kozhikode",11.2276208,75.79120820000001
"Indira Bhavan Ward Congress Commitee Office","point of interest",5,"","kozhikode",11.2339589,75.7894029
"Mampilly Dental Clinic","health",0,"","kozhikode",11.2268896,75.7913449
"Kozhikode District Co-operative Bank Ltd","bank",4.2,"","kozhikode",11.2268568,75.7913378
"Sumangali Auditorium","point of interest",4,"","kozhikode",11.2280326,75.7916345
"Bajaj Auto Garage","car repair",4.8,"","kozhikode",11.2262661,75.79128829999999
"Panniyankara Police Station.","police",0,"","kozhikode",11.2268954,75.7916348
"Milma","store",3.7,"","kozhikode",11.2268793,75.79172729999999
"CANARA BANK ATM","atm",4.7,"","kozhikode",11.22144,75.78715919999999
"Milma Booth","store",0,"","kozhikode",11.2340771,75.7901466
"Canara Bank Atm","atm",3,"","kozhikode",11.221357,75.7871176
"State Bank Of India ATM","atm",3.7,"","kozhikode",11.2352067,75.7890664
"Hasbi Tours & Travels","travel agency",3.6,"","kozhikode",11.2255118,75.7915026
"Mags Cake In Cake Now","bakery",4.4,"","kozhikode",11.2354138,75.78883259999999
"Maq Building Materials","point of interest",4.8,"","kozhikode",11.2360296,75.7885707
"Kallai Post Office","post office",4.4,"","kozhikode",11.2342523,75.7920733
"Mangala Wedding Decor","point of interest",4.8,"","kozhikode",11.226315,75.792408
"IDBI Bank ATM","atm",3.3,"","kozhikode",11.2360275,75.788899
"Federal Bank","bank",4.5,"","kozhikode",11.2360647,75.7889045
"Anjali Furnishers","general contractor",5,"","kozhikode",11.2375478,75.78489689999999
"Evolution","gym",4.2,"","kozhikode",11.2360802,75.7889977
"Zerodha Authorised Person office - Kozhikode","finance",4.2,"","kozhikode",11.2360802,75.7889977
"Rich Indians International Group (A Group Of Companies)","point of interest",4.1,"","kozhikode",11.236064,75.78907699999999
"Indane - Malabar Services","car repair",3.7,"","kozhikode",11.2364165,75.78855349999999
"Pumpkin Media and Technologies","point of interest",4.3,"","kozhikode",11.2363233,75.7888339
"Tiles India","home goods store",5,"","kozhikode",11.2244552,75.7921786
"Tiles India","home goods store",4.3,"","kozhikode",11.2244561,75.792311
"Kannankandy Motors","car repair",4.2,"","kozhikode",11.2341677,75.79188239999999
"Sreeja Textiles","clothing store",3.5,"","kozhikode",11.2194803,75.7878756
"New Castle Auditorium","point of interest",3.8,"","kozhikode",11.2390909,75.7819738
"Calicut Kitchen","point of interest",3.5,"","kozhikode",11.238752,75.78075249999999
"Chemmangad Police Station","police",0,"","kozhikode",11.2397995,75.7855915
"OFFER","point of interest",5,"","kozhikode",11.2390516,75.788603
"SM Lights","home goods store",3.8,"","kozhikode",11.2347096,75.7936591
"Nasar & Nisar","restaurant",3.9,"","kozhikode",11.2216788,75.7929018
"Universal Traders","storage",4,"","kozhikode",11.235241,75.793831
"GGHS School Kallai","school",0,"","kozhikode",11.2352728,75.7940778
"Muthoot FinCorp Gold Loan","insurance agency",4.9,"","kozhikode",11.2363221,75.8045446
"Network Academy","university",4.7,"","kozhikode",11.2363696,75.80341109999999
"SBI Branch Thiruvannur","bank",4,"","kozhikode",11.2234049,75.8037918
"Punjab National Bank","bank",3.1,"","kozhikode",11.2364273,75.803005
"Narsee Monjee Institute of Management Science NMIMS","point of interest",4.8,"","kozhikode",11.236621,75.8040704
"Federal Bank ATM","atm",3,"","kozhikode",11.2338306,75.8030864
"VTYRE CALICUT","car wash",4.6,"","kozhikode",11.2327079,75.8033269
"IndianOil","gas station",3.9,"","kozhikode",11.233631,75.803131
"Force Motors - PMH Motors","car dealer",3.7,"","kozhikode",11.2231536,75.80126899999999
"New Timber Traders","general contractor",0,"","kozhikode",11.2347362,75.8074487
"Post Office, Thiruvannur Nada","post office",3.7,"","kozhikode",11.2271199,75.8035479
"Sreedhareeyam Ayurvedic Eye Clinics & Panchakarma Centre Pvt. Ltd.","health",3.8,"","kozhikode",11.2305966,75.80256899999999
"Axis Bank ATM","atm",1.8,"","kozhikode",11.2267702,75.8029016
"True Value","car dealer",3.5,"","kozhikode",11.2311293,75.8033164
"Kommeri Service Cooperative Bank","bank",2.2,"","kozhikode",11.231727,75.803118
"Top Motors","point of interest",3.7,"","kozhikode",11.226799,75.801279
